id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-00619,First Aid,Smoke Inhalation,Region VII,en,Where can I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region VII']",2025-10-09T04:57:51.687792Z
BFP-00620,Kitchen Safety,LPG,Region IV-A,en,Do we need to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region IV-A']",2025-10-09T04:57:51.687797Z
BFP-00621,Kitchen Safety,LPG,Region I,en,How do I handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'lpg', 'kitchen safety', 'Region I']",2025-10-09T04:57:51.687803Z
BFP-00622,Workplace Safety,Factories,Region III,en,When should we keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region III']",2025-10-09T04:57:51.687808Z
BFP-00623,Workplace Safety,Factories,Region XII,en,Can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region XII']",2025-10-09T04:57:51.687813Z
BFP-00624,Electrical Safety,Wiring,Region VII,en,What should I do if know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.687817Z
BFP-00625,Electrical Safety,Wiring,Region X,en,When should we know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region X']",2025-10-09T04:57:51.687820Z
BFP-00626,Evacuation Planning,Kits,Region VIII,en,Can I create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'kits', 'evacuation planning', 'Region VIII']",2025-10-09T04:57:51.687824Z
BFP-00627,Fire Prevention,Outdoor,Region III,en,How do I reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region III']",2025-10-09T04:57:51.687828Z
BFP-00628,Workplace Safety,Factories,Region IV-A,en,Do we need to keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region IV-A']",2025-10-09T04:57:51.687831Z
BFP-00629,School Safety,Drills,CAR,en,How do I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'CAR']",2025-10-09T04:57:51.687834Z
BFP-00630,Kitchen Safety,Cooking,Region XII,en,When should we handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region XII']",2025-10-09T04:57:51.687837Z
BFP-00631,Fire Prevention,Household,Region XI,en,What should I do if reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region XI']",2025-10-09T04:57:51.687840Z
BFP-00632,Fire Prevention,Business,Region X,en,Is it safe to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region X']",2025-10-09T04:57:51.687843Z
BFP-00633,Evacuation Planning,Drills,Region IV-A,en,What should I do if create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'Region IV-A']",2025-10-09T04:57:51.687847Z
BFP-00634,Community & BFP,Hotline,Region IV-B,en,Why does get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'hotline', 'community & bfp', 'Region IV-B']",2025-10-09T04:57:51.687850Z
BFP-00635,First Aid,CPR Referral,Region IV-A,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region IV-A']",2025-10-09T04:57:51.687853Z
BFP-00636,Workplace Safety,Factories,Region II,en,What should I do if keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'factories', 'workplace safety', 'Region II']",2025-10-09T04:57:51.687861Z
BFP-00637,Fire Prevention,Outdoor,Region XI,en,Where can I reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region XI']",2025-10-09T04:57:51.687864Z
BFP-00638,Kitchen Safety,Cooking,Region VI,en,Is it safe to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region VI']",2025-10-09T04:57:51.687870Z
BFP-00639,First Aid,CPR Referral,Region VIII,en,How do I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VIII']",2025-10-09T04:57:51.687876Z
BFP-00640,First Aid,CPR Referral,Region V,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region V']",2025-10-09T04:57:51.687882Z
BFP-00641,General Safety,Basics,BARMM,en,Who should I call when improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'BARMM']",2025-10-09T04:57:51.687888Z
BFP-00642,First Aid,Smoke Inhalation,Region II,en,What is the best way to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region II']",2025-10-09T04:57:51.687894Z
BFP-00643,Kitchen Safety,Grease Fire,Region IV-A,en,Who should I call when handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region IV-A']",2025-10-09T04:57:51.687900Z
BFP-00644,Evacuation Planning,Routes,Region IV-B,en,Why does create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region IV-B']",2025-10-09T04:57:51.687906Z
BFP-00645,General Safety,Home,Region II,en,How do I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region II']",2025-10-09T04:57:51.687912Z
BFP-00646,First Aid,Burns,Region I,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region I']",2025-10-09T04:57:51.687917Z
BFP-00647,Electrical Safety,Overloads,Region XII,en,Who should I call when know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region XII']",2025-10-09T04:57:51.687922Z
BFP-00648,Fire Prevention,Outdoor,Region IV-A,en,Is it safe to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region IV-A']",2025-10-09T04:57:51.687927Z
BFP-00649,Electrical Safety,Wiring,Region V,en,When should we know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region V']",2025-10-09T04:57:51.687933Z
BFP-00650,Kitchen Safety,Grease Fire,Region II,en,Is it safe to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.687938Z
BFP-00651,First Aid,Burns,Region VI,en,What should I do if treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VI']",2025-10-09T04:57:51.687944Z
BFP-00652,Fire Prevention,Business,Region I,en,Is it safe to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.687949Z
BFP-00653,Fire Prevention,Household,Region IV-A,en,How do I reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region IV-A']",2025-10-09T04:57:51.687954Z
BFP-00654,Workplace Safety,Offices,Region VII,en,When should we keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VII']",2025-10-09T04:57:51.687959Z
BFP-00655,Emergency Response,Aftermath,Region VII,en,What should I do if respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'Region VII']",2025-10-09T04:57:51.687965Z
BFP-00656,Kitchen Safety,Grease Fire,Region VII,en,What is the best way to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region VII']",2025-10-09T04:57:51.687970Z
BFP-00657,Electrical Safety,Overloads,Region II,en,Why does know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region II']",2025-10-09T04:57:51.687981Z
BFP-00658,School Safety,Teachers,Region I,en,Why does teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region I']",2025-10-09T04:57:51.687984Z
BFP-00659,Emergency Response,Evacuate,Region IV-B,en,Is it safe to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'evacuate', 'emergency response', 'Region IV-B']",2025-10-09T04:57:51.687987Z
BFP-00660,Community & BFP,Inspections,Region III,en,Can I get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'inspections', 'community & bfp', 'Region III']",2025-10-09T04:57:51.687991Z
BFP-00661,General Safety,Basics,NCR,en,Can I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'NCR']",2025-10-09T04:57:51.687994Z
BFP-00662,Workplace Safety,Offices,Region XI,en,When should we keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region XI']",2025-10-09T04:57:51.687997Z
BFP-00663,General Safety,Home,Region XII,en,Can I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region XII']",2025-10-09T04:57:51.688001Z
BFP-00664,First Aid,Smoke Inhalation,Region IX,en,Is it safe to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region IX']",2025-10-09T04:57:51.688004Z
BFP-00665,Community & BFP,Permits,Region III,en,What is the best way to get a fire safety inspection certificate?,"Prepare building plans, extinguisher records, and electrical clearances, then apply at the BFP office. Schedule inspection and address any noted findings. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'permits', 'community & bfp', 'Region III']",2025-10-09T04:57:51.688008Z
BFP-00666,Emergency Response,Call,Region I,en,Who should I call when respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region I']",2025-10-09T04:57:51.688011Z
BFP-00667,Workplace Safety,Offices,Region VIII,en,Where can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VIII']",2025-10-09T04:57:51.688014Z
BFP-00668,School Safety,Teachers,NCR,en,Where can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'NCR']",2025-10-09T04:57:51.688018Z
BFP-00669,Electrical Safety,Overloads,Region VIII,en,Do we need to know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'Region VIII']",2025-10-09T04:57:51.688021Z
BFP-00670,Workplace Safety,Offices,BARMM,en,Can I keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'BARMM']",2025-10-09T04:57:51.688024Z
BFP-00671,First Aid,Burns,NCR,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'NCR']",2025-10-09T04:57:51.688028Z
BFP-00672,First Aid,CPR Referral,Region X,en,How do I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region X']",2025-10-09T04:57:51.688031Z
BFP-00673,General Safety,Home,Region XI,en,Is it safe to improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region XI']",2025-10-09T04:57:51.688034Z
BFP-00674,First Aid,CPR Referral,Region VI,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VI']",2025-10-09T04:57:51.688038Z
BFP-00675,General Safety,Basics,Region VII,en,What should I do if improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region VII']",2025-10-09T04:57:51.688042Z
BFP-00676,First Aid,CPR Referral,Region XII,en,Where can I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region XII']",2025-10-09T04:57:51.688045Z
BFP-00677,Fire Prevention,Outdoor,Region III,en,What is the best way to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region III']",2025-10-09T04:57:51.688048Z
BFP-00678,Evacuation Planning,Drills,Region I,en,Who should I call when create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'Region I']",2025-10-09T04:57:51.688052Z
BFP-00679,First Aid,Smoke Inhalation,Region VII,en,Where can I treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region VII']",2025-10-09T04:57:51.688055Z
BFP-00680,Kitchen Safety,Grease Fire,CAR,en,Is it safe to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'CAR']",2025-10-09T04:57:51.688058Z
BFP-00681,Fire Prevention,Household,Region IV-A,en,Do we need to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region IV-A']",2025-10-09T04:57:51.688062Z
BFP-00682,Emergency Response,Call,Region IV-B,en,Why does respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region IV-B']",2025-10-09T04:57:51.688065Z
BFP-00683,Kitchen Safety,Grease Fire,Region III,en,What is the best way to handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region III']",2025-10-09T04:57:51.688068Z
BFP-00684,First Aid,Smoke Inhalation,Region VIII,en,Why does treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Call 911 or local BFP hotline immediately and evacuate first.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region VIII']",2025-10-09T04:57:51.688071Z
BFP-00685,Fire Prevention,Household,Region IV-B,en,Is it safe to reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Teach children stop, drop, and roll and how to call for help.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region IV-B']",2025-10-09T04:57:51.688074Z
BFP-00686,General Safety,Basics,Region IX,en,When should we improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'basics', 'general safety', 'Region IX']",2025-10-09T04:57:51.688078Z
BFP-00687,First Aid,Smoke Inhalation,Region XI,en,What is the best way to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region XI']",2025-10-09T04:57:51.688081Z
BFP-00688,Electrical Safety,Appliances,Region IV-B,en,How do I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'appliances', 'electrical safety', 'Region IV-B']",2025-10-09T04:57:51.688084Z
BFP-00689,Workplace Safety,Compliance,Region VI,en,What should I do if keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region VI']",2025-10-09T04:57:51.688087Z
BFP-00690,Fire Prevention,Household,Region III,en,How do I reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'Region III']",2025-10-09T04:57:51.688090Z
BFP-00691,First Aid,Burns,Region V,en,Who should I call when treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region V']",2025-10-09T04:57:51.688094Z
BFP-00692,Fire Prevention,Outdoor,Region VII,en,What should I do if reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'outdoor', 'fire prevention', 'Region VII']",2025-10-09T04:57:51.688097Z
BFP-00693,Fire Prevention,Household,CAR,en,When should we reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'household', 'fire prevention', 'CAR']",2025-10-09T04:57:51.688101Z
BFP-00694,Kitchen Safety,Cooking,Region I,en,Why does handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'cooking', 'kitchen safety', 'Region I']",2025-10-09T04:57:51.688104Z
BFP-00695,Emergency Response,Aftermath,Region XII,en,Who should I call when respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'aftermath', 'emergency response', 'Region XII']",2025-10-09T04:57:51.688107Z
BFP-00696,General Safety,Myths,Region XII,en,When should we improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region XII']",2025-10-09T04:57:51.688110Z
BFP-00697,First Aid,Burns,Region VII,en,Is it safe to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'burns', 'first aid', 'Region VII']",2025-10-09T04:57:51.688113Z
BFP-00698,Emergency Response,Call,Region VI,en,Is it safe to respond when a small fire starts at night?,"Alert everyone, evacuate along your plan, call 911/BFP, and only attempt a quick extinguisher use if trained and the exit is behind you. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'call', 'emergency response', 'Region VI']",2025-10-09T04:57:51.688116Z
BFP-00699,Evacuation Planning,Kits,BARMM,en,How do I create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'kits', 'evacuation planning', 'BARMM']",2025-10-09T04:57:51.688119Z
