id,category,subcategory,region,language,user_question,bot_answer,source,tags,created_at
BFP-00067,Workplace Safety,Compliance,Region VIII,en,do we need 2 keep our office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region VIII']",2025-10-09T04:57:51.685041Z
BFP-00067,Workplace Safety,Compliance,Region VIII,en,how keep our office compliant with fire codes pls,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'compliance', 'workplace safety', 'Region VIII']",2025-10-09T04:57:51.685041Z
BFP-00068,General Safety,Home,Region VIII,en,What should I do if improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685045Z
BFP-00068,General Safety,Home,Region VIII,en,Quick! do if improve fire safety in a small apartment right now,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685045Z
BFP-00068,General Safety,Home,Region VIII,en,do if improve fire safety small apartment,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685045Z
BFP-00068,General Safety,Home,Region VIII,en,what should i do if improve fire safety in a small apartment,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685045Z
BFP-00068,General Safety,Home,Region VIII,en,how do if improve fire safety in a small apartment pls,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'home', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685045Z
BFP-00069,Electrical Safety,Wiring,Region III,en,What is the best way to know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region III']",2025-10-09T04:57:51.685048Z
BFP-00069,Electrical Safety,Wiring,Region III,en,Emergency! know if my outlet is overloaded!!!,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region III']",2025-10-09T04:57:51.685048Z
BFP-00069,Electrical Safety,Wiring,Region III,en,know if outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region III']",2025-10-09T04:57:51.685048Z
BFP-00069,Electrical Safety,Wiring,Region III,en,what is the best way 2 know if my outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region III']",2025-10-09T04:57:51.685048Z
BFP-00069,Electrical Safety,Wiring,Region III,en,how know if my outlet is overloaded pls,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region III']",2025-10-09T04:57:51.685048Z
BFP-00071,Electrical Safety,Overloads,BARMM,en,Is it safe to know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'BARMM']",2025-10-09T04:57:51.685056Z
BFP-00071,Electrical Safety,Overloads,BARMM,en,ASAP: is it safe to know if my outlet is overloaded pls help!,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'BARMM']",2025-10-09T04:57:51.685056Z
BFP-00071,Electrical Safety,Overloads,BARMM,en,is it safe know if outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'BARMM']",2025-10-09T04:57:51.685056Z
BFP-00071,Electrical Safety,Overloads,BARMM,en,is it safe 2 know if my outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'BARMM']",2025-10-09T04:57:51.685056Z
BFP-00071,Electrical Safety,Overloads,BARMM,en,is it safe to know if my outlet is overloaded pls,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Keep exits clear and practice two ways out.",BFP public education best practices,"['fire safety', 'overloads', 'electrical safety', 'BARMM']",2025-10-09T04:57:51.685056Z
BFP-00078,First Aid,CPR Referral,Region VI,en,What should I do if treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VI']",2025-10-09T04:57:51.685107Z
BFP-00078,First Aid,CPR Referral,Region VI,en,ASAP: do if treat a minor burn safely!!!,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VI']",2025-10-09T04:57:51.685107Z
BFP-00078,First Aid,CPR Referral,Region VI,en,do if treat minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VI']",2025-10-09T04:57:51.685107Z
BFP-00078,First Aid,CPR Referral,Region VI,en,what should i do if treat a minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VI']",2025-10-09T04:57:51.685107Z
BFP-00078,First Aid,CPR Referral,Region VI,en,how do if treat a minor burn safely pls,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Crawl low under smoke and close doors behind you.",BFP public education best practices,"['fire safety', 'cpr referral', 'first aid', 'Region VI']",2025-10-09T04:57:51.685107Z
BFP-00079,School Safety,Teachers,Region IV-A,en,Can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region IV-A']",2025-10-09T04:57:51.685116Z
BFP-00079,School Safety,Teachers,Region IV-A,en,ASAP: teach students about fire safety!!!,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region IV-A']",2025-10-09T04:57:51.685116Z
BFP-00079,School Safety,Teachers,Region IV-A,en,teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region IV-A']",2025-10-09T04:57:51.685116Z
BFP-00079,School Safety,Teachers,Region IV-A,en,can i teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region IV-A']",2025-10-09T04:57:51.685116Z
BFP-00079,School Safety,Teachers,Region IV-A,en,how teach students about fire safety pls,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'Region IV-A']",2025-10-09T04:57:51.685116Z
BFP-00082,Fire Prevention,Business,Region I,en,Why does reduce fire risks at home?,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.685133Z
BFP-00082,Fire Prevention,Business,Region I,en,Quick! why does reduce fire risks at home right now,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.685133Z
BFP-00082,Fire Prevention,Business,Region I,en,why does reduce fire risks home,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.685133Z
BFP-00082,Fire Prevention,Business,Region I,en,why does reduce fire risks at home,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.685133Z
BFP-00082,Fire Prevention,Business,Region I,en,why does reduce fire risks at home pls,"Declutter, maintain wiring, keep heat sources clear, and store fuels safely. Create a checklist and review monthly. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'business', 'fire prevention', 'Region I']",2025-10-09T04:57:51.685133Z
BFP-00083,First Aid,Smoke Inhalation,Region X,en,Is it safe to treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region X']",2025-10-09T04:57:51.685139Z
BFP-00083,First Aid,Smoke Inhalation,Region X,en,ASAP: is it safe to treat a minor burn safely!!!,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region X']",2025-10-09T04:57:51.685139Z
BFP-00083,First Aid,Smoke Inhalation,Region X,en,is it safe treat minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region X']",2025-10-09T04:57:51.685139Z
BFP-00083,First Aid,Smoke Inhalation,Region X,en,is it safe 2 treat a minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region X']",2025-10-09T04:57:51.685139Z
BFP-00083,First Aid,Smoke Inhalation,Region X,en,is it safe to treat a minor burn safely pls,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Never use water on grease or electrical fires.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region X']",2025-10-09T04:57:51.685139Z
BFP-00087,Electrical Safety,Wiring,Region VII,en,How do I know if my outlet is overloaded?,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.685162Z
BFP-00087,Electrical Safety,Wiring,Region VII,en,ASAP: know if my outlet is overloaded pls help!,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.685162Z
BFP-00087,Electrical Safety,Wiring,Region VII,en,know if outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.685162Z
BFP-00087,Electrical Safety,Wiring,Region VII,en,how do i know if my outlet is overloaded,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.685162Z
BFP-00087,Electrical Safety,Wiring,Region VII,en,how know if my outlet is overloaded pls,"Warm plates, tripping breakers, and buzzing sounds suggest overload. Move devices to separate circuits and consult a licensed electrician. Check smoke alarms monthly and replace batteries yearly.",BFP public education best practices,"['fire safety', 'wiring', 'electrical safety', 'Region VII']",2025-10-09T04:57:51.685162Z
BFP-00091,School Safety,Drills,Region V,en,Where can I teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region V']",2025-10-09T04:57:51.685183Z
BFP-00091,School Safety,Drills,Region V,en,ASAP: teach students about fire safety pls help!,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region V']",2025-10-09T04:57:51.685183Z
BFP-00091,School Safety,Drills,Region V,en,where teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region V']",2025-10-09T04:57:51.685183Z
BFP-00091,School Safety,Drills,Region V,en,where can i teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region V']",2025-10-09T04:57:51.685183Z
BFP-00091,School Safety,Drills,Region V,en,where how teach students about fire safety pls,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'school safety', 'Region V']",2025-10-09T04:57:51.685183Z
BFP-00097,General Safety,Myths,Region VIII,en,Can I improve fire safety in a small apartment?,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685214Z
BFP-00097,General Safety,Myths,Region VIII,en,Help improve fire safety in a small apartment!!!,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685214Z
BFP-00097,General Safety,Myths,Region VIII,en,improve fire safety small apartment,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685214Z
BFP-00097,General Safety,Myths,Region VIII,en,can i improve fire safety in a small apartment,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685214Z
BFP-00097,General Safety,Myths,Region VIII,en,how improve fire safety in a small apartment pls,"Install smoke alarms in sleeping areas, keep exits clear, and avoid blocking sprinklers. Keep a go-bag and review your plan with roommates. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'myths', 'general safety', 'Region VIII']",2025-10-09T04:57:51.685214Z
BFP-00103,First Aid,Smoke Inhalation,Region II,en,Why does treat a minor burn safely?,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region II']",2025-10-09T04:57:51.685237Z
BFP-00103,First Aid,Smoke Inhalation,Region II,en,Emergency! why does treat a minor burn safely!!!,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region II']",2025-10-09T04:57:51.685237Z
BFP-00103,First Aid,Smoke Inhalation,Region II,en,why does treat minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region II']",2025-10-09T04:57:51.685237Z
BFP-00103,First Aid,Smoke Inhalation,Region II,en,why does treat a minor burn safely,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region II']",2025-10-09T04:57:51.685237Z
BFP-00103,First Aid,Smoke Inhalation,Region II,en,why does treat a minor burn safely pls,"Cool under running water for 20 minutes, remove tight items, cover with a clean non-stick dressing, and seek care if blistered or large. Do not apply butter or toothpaste. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'smoke inhalation', 'first aid', 'Region II']",2025-10-09T04:57:51.685237Z
BFP-00109,School Safety,Teachers,CAR,en,When should we teach students about fire safety?,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'CAR']",2025-10-09T04:57:51.685258Z
BFP-00109,School Safety,Teachers,CAR,en,Quick! teach students about fire safety right now,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'CAR']",2025-10-09T04:57:51.685258Z
BFP-00109,School Safety,Teachers,CAR,en,teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'CAR']",2025-10-09T04:57:51.685258Z
BFP-00109,School Safety,Teachers,CAR,en,when should we teach students about fire safety,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'CAR']",2025-10-09T04:57:51.685258Z
BFP-00109,School Safety,Teachers,CAR,en,how teach students about fire safety pls,"Use age-appropriate activities, practice evacuation, assign marshals, and brief on stop, drop, and roll. Coordinate drills with the local fire station. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'teachers', 'school safety', 'CAR']",2025-10-09T04:57:51.685258Z
BFP-00110,Workplace Safety,Offices,Region VI,en,Is it safe to keep our office compliant with fire codes?,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VI']",2025-10-09T04:57:51.685261Z
BFP-00110,Workplace Safety,Offices,Region VI,en,Help is it safe to keep our office compliant with fire codes!!!,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VI']",2025-10-09T04:57:51.685261Z
BFP-00110,Workplace Safety,Offices,Region VI,en,is it safe keep office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VI']",2025-10-09T04:57:51.685261Z
BFP-00110,Workplace Safety,Offices,Region VI,en,is it safe 2 keep our office compliant with fire codes,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VI']",2025-10-09T04:57:51.685261Z
BFP-00110,Workplace Safety,Offices,Region VI,en,is it safe to keep our office compliant with fire codes pls,"Maintain extinguishers and signage, conduct quarterly drills, clear egress paths, and update maintenance logs. Coordinate with local BFP for inspections. Schedule regular inspections and keep records up to date.",BFP public education best practices,"['fire safety', 'offices', 'workplace safety', 'Region VI']",2025-10-09T04:57:51.685261Z
BFP-00113,Kitchen Safety,Grease Fire,Region II,en,When should we handle a grease fire on my stove?,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.685271Z
BFP-00113,Kitchen Safety,Grease Fire,Region II,en,ASAP: handle a grease fire on my stove pls help!,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.685271Z
BFP-00113,Kitchen Safety,Grease Fire,Region II,en,handle grease fire stove,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.685271Z
BFP-00113,Kitchen Safety,Grease Fire,Region II,en,when should we handle a grease fire on my s2ve,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.685271Z
BFP-00113,Kitchen Safety,Grease Fire,Region II,en,how handle a grease fire on my stove pls,"Turn off the heat, cover the pan with a metal lid, and use baking soda if needed. Never use water. Keep a Class ABC extinguisher accessible and learn PASS: Pull, Aim, Squeeze, Sweep.",BFP public education best practices,"['fire safety', 'grease fire', 'kitchen safety', 'Region II']",2025-10-09T04:57:51.685271Z
BFP-00115,Evacuation Planning,Routes,Region IX,en,What is the best way to create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region IX']",2025-10-09T04:57:51.685277Z
BFP-00115,Evacuation Planning,Routes,Region IX,en,Emergency! create a home fire escape plan right now,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region IX']",2025-10-09T04:57:51.685277Z
BFP-00115,Evacuation Planning,Routes,Region IX,en,create home fire escape plan,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region IX']",2025-10-09T04:57:51.685277Z
BFP-00115,Evacuation Planning,Routes,Region IX,en,what is the best way 2 create a home fire escape plan,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region IX']",2025-10-09T04:57:51.685277Z
BFP-00115,Evacuation Planning,Routes,Region IX,en,how create a home fire escape plan pls,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Avoid daisy-chaining extension cords and overloading outlets.",BFP public education best practices,"['fire safety', 'routes', 'evacuation planning', 'Region IX']",2025-10-09T04:57:51.685277Z
BFP-00116,Evacuation Planning,Drills,Region V,en,Who should I call when create a home fire escape plan?,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'Region V']",2025-10-09T04:57:51.685280Z
BFP-00116,Evacuation Planning,Drills,Region V,en,ASAP: who should i call when create a home fire escape plan right now,"Map every room, mark two exits, assign a meeting point, and practice twice a year at day and night. Include pets and persons with disabilities. Store LPG cylinders upright in a ventilated area and check for leaks with soapy water.",BFP public education best practices,"['fire safety', 'drills', 'evacuation planning', 'Region V']",2025-10-09T04:57:51.685280Z
